id;lat;long;fna;gna;nam;sag;cpd;cnr;cde;nde;nba;tes;cat;dom;tel;nrs;cp1;nor;mod;mai
2568.00;-34.19558970;-58.947958712;C.A.P.S. N° 26;C.A.P.S.;N° 26;Dis. Ministerio de Salud BA;12600481;50061262206932;126;CAMPANA;CAMPANA;Municipal;C.A.P.S;Viale y Barca S/N;;V;2804;CAPS Nº 26;Sin internación;
2569.00;-34.58081778;-58.547259818;C.P.A. Comunidad San Martín;C.P.A.;Comunidad San Martín;Dis. Ministerio de Salud BA;37101754;50063712119736;371;GENERAL SAN MARTIN;GENERAL SAN MARTIN;Provincial;Salud Mental - Adicciones;Pueyrredón Nº 4634;;V;1650;C.P.A. Comunidad San Martín;Sin internación;
2571.00;-34.44628413;-58.875893641;Centro de Rehabilitacion Pilares de Esperanza;Centro de Rehabilitacion;Pilares de Esperanza;Dis. Ministerio de Salud BA;63800561;52066382206677;638;PILAR;PILAR;Municipal;C.A.P.S;Ambrosetti y Los Perales;;V;1629;Centro Educativo Terapéutico Pilares de Esperanza;Sin internación;
2572.00;-34.45445599;-58.897111554;Centro de Zoonosis;Centro de Zoonosis;;Dis. Ministerio de Salud BA;63800570;50066382206960;638;PILAR;PILAR;Municipal;C.A.P.S;Soler N° 875;;V;1629;Centro de Zoonosis;Sin internación;
2573.00;-34.46357822;-58.554155861;Centro Municipal de Atención Temprana - CEMAT;Centro;Municipal de Atención Temprana - CEMAT;Dis. Ministerio de Salud BA;74900694;;749;SAN FERNANDO;SAN FERNANDO;Municipal;C.A.P.S;Martín Rodríguez Nº 2958;;V;1646;Centro Municipal de Atención Temprana - CEMAT;Sin internación;
2574.00;-34.44412486;-58.555839224;Hospital Oftalmológico Municipal San Fernando de la Buena Vista;Hospital Oftalmológico;Municipal San Fernando de la Buena Vista;Dis. Ministerio de Salud BA;74900775;14067492217404;749;SAN FERNANDO;SAN FERNANDO;Municipal;Hospital;Lavalle Nº 1374;;V;1646;Hospital Oftalmológico San Fernando de la Buena Vista;Sin internación;
2575.00;-34.49148453;-58.631096575;Hospital Municipal de Diagnostico Don Torcuato;Hospital Municipal;de Diagnostico Don Torcuato;Dis. Ministerio de Salud BA;80501076;50068052216886;805;TIGRE;DON TORCUATO;Municipal;Hospital;Meléndez Nº 1302;;V;1611;Hospital Municipal de Diagnóstico Inmediato Don Torcuato;Con Internación;
2576.00;-34.43712604;-58.581859727;Hospital Materno Infantil Dr. Florencio Escardó;Hospital Materno Infantil;Dr. Florencio Escardó;Dis. Ministerio de Salud BA;80501068;12068052217381;805;TIGRE;TIGRE;Municipal;Hospital;Carlos Alvear Nº 1666;;V;1648;Hospital Materno Infantil Dr. Florencio Escardo;Con Internación;
2577.00;-34.82209317;-58.360459081;C.A.P.S. La Esther;C.A.P.S.;La Esther;Dis. Ministerio de Salud BA;02801039;50060282218923;028;ALMIRANTE BROWN;CLAYPOLE;Municipal;C.A.P.S;Lavardén 131 esq. Paraná;;VI;1849;C.A.P.S. nº 29 La Esther;Sin internación;
2578.00;-34.82054718;-58.473673408;Consultorio Externo Dr. R. Carrillo;Consultorio Externo;Dr. R. Carrillo;Dis. Ministerio de Salud BA;26000760;50062602201343;260;ESTEBAN ECHEVERRIA;MONTE GRANDE;Municipal;C.A.P.S;M. Acosta y C. Pellegrini;;VI;1842;Consultorios Externos Dr. R. Carrillo;Sin internación;
2579.00;-34.90864519;-58.594281263;Base XV;-1;Base XV;Dis. Ministerio de Salud BA;27001171;50062702215028;270;EZEIZA;JOSE M. EZEIZA;Municipal;C.A.P.S;Pitágoras (Estación);;VI;1804;Base XV;Sin internación;
2581.00;-37.86503222;-58.254770057;C.A.P.S. Veteranos de Malvinas;C.A.P.S.;Veteranos de Malvinas;Dis. Ministerio de Salud BA;06300328;50060632217407;063;BALCARCE;BALCARCE;Municipal;C.A.P.S;Calle 39 Nº 1229 e/40 y 42;;VIII;7620;CAPS Veteranos de Malvinas Argentinas;Sin internación;
2582.00;-37.83231347;-58.273664123;Centro Integrador Comunitario II;Centro Integrador Comunitario;II;Dis. Ministerio de Salud BA;06300310;50060632217405;063;BALCARCE;BALCARCE;Municipal;C.A.P.S;Calle 116 bis y 15;;VIII;7620;CENTRO INTEGRADOR COMUNITARIO II;Sin internación;
2583.00;-37.53214917;-61.286249716;Geriatrico Relikia;Geriatrico;Relikia;Dis. Ministerio de Salud BA;32200145;15063222221434;322;GENERAL LAMADRID;LIBANO;Municipal;Geriátrico;Jacaranda s/nº;;IX;7407;Geriátrico Relikia;Sin internación;
2584.00;-34.52391535;-58.763082564;CAPS Trailler Emergencia Social y Sanitaria;Hospital;CAPS Trailler Emergencia Social y Sanitaria;Dis. Ministerio de Salud BA;41201388;50064122201991;412;JOSE C. PAZ;JOSE C. PAZ;Municipal;Hospital;Hipólito Irigoyen N° 2945;;V;1665;CAPS Trailler Emergencia Social y Sanitaria;Sin internación;
2585.00;-34.53792284;-58.771725956;Unidad de Diagnóstico Precoz de Traumatología Domingo Ang;Unidad;de Diagnóstico Precoz de Traumatología Domingo Ang;Dis. Ministerio de Salud BA;41201397;10064122217890;412;JOSE C. PAZ;JOSE C. PAZ;Municipal;Hospital;Padre Ustarroz 5258;02320-353101;V;1665;Hospital U.D.P. de Traumatología Domingo Angio;Con Internación;
2586.00;-34.51233610;-58.796537786;Hospital Unidad de Diagnóstico Precoz de Alta Complejidad R;Hospital;Unidad de Diagnóstico Precoz de Alta Complejidad R;Dis. Ministerio de Salud BA;41201405;10064122217889;412;JOSE C. PAZ;JOSE C. PAZ;Municipal;Hospital;Av. Croacia 2312;02320-353102;V;1665;Hospital U.D.P. de Alta Complejidad Rubén Caporaletti;Con Internación;
2587.00;-34.52384346;-58.762941747;Oficina de Salud Mental;Oficina;de Salud Mental;Dis. Ministerio de Salud BA;41201414;;412;JOSE C. PAZ;JOSE C. PAZ;Municipal;Oficina;Hipólito Irigoyen N° 2945;02320-437770;V;1665;Oficina de Salud Mental;Sin internación;
2588.00;-34.46371548;-58.640356539;Centro de Rehabilitacion Municipal Frida Kahlo;Centro de Rehabilitacion;Municipal Frida Kahlo;Dis. Ministerio de Salud BA;80501084;52068052217651;805;TIGRE;GENERAL PACHECO;Municipal;Centro de Rehabilitacion;Hipólito Irigoyen y R. Castilla;4736-4928;V;1617;Centro de Rehabilitación Frida Kahlo;Sin internación;discapacidad@tigre.gov.ar
2589.00;-34.10997765;-59.054192574;Hospital  Municipal Dr. René Favaloro;Hospital  Municipal;Dr. René Favaloro;Dis. Ministerio de Salud BA;88200881;10068822217960;882;ZARATE;ZARATE;Municipal;Hospital;Avda. Antártida Argentina y calle 44;;V;2800;Hospital Intermedio Municipal Dr. René Favaloro;Con Internación;
2590.00;-34.78635909;-58.370710638;Casa TEA-CIDI TRASTORNO DEL ESPECTRO AUTISTA-CENTRO INTEGRAL DE DESARROLLO INFANTIL;Posta Sanitaria;Casa TEA-CIDI TRASTORNO DEL ESPECTRO AUTISTA-CENTRO INTEGRAL DE DESARROLLO INFANTIL;Dis. Ministerio de Salud BA;02801101;;028;ALMIRANTE BROWN;ADROGUE;Municipal;Posta Sanitaria;25 de Mayo Nº 632;;VI;1846;Casa TEA-CIDI TRASTORNO DEL ESPECTRO AUTISTA-CENTRO INTEGRAL DE DESARROLLO INFANTIL;Sin internación;
2591.00;-34.68732943;-58.301168807;Centro Integrador Comunitario;San Lorenzo;Centro Integrador Comunitario San Lorenzo;Dis. Ministerio de Salud BA;03501098;;035;AVELLANEDA;WILDE;Municipal;C.I.C.;Pasaje Lavalle e/Nahuel Huapi y calle 3;;VI;1875;C.I.C San Lorenzo;Sin internación;
2592.00;-34.62648004;-58.579452541;Centro de Salud Malvinas Argentinas;Centro de Salud;Malvinas Argentinas;Dis. Ministerio de Salud BA;56801889;;568;MORON;EL PALOMAR;Municipal;C.A.P.S;Cacique Namuncurá Nº 406;;VII;1684;Centro de Salud Malvinas Argentinas;Sin internación;
2593.00;-35.06745788;-60.403599935;Unidad Sanitaria Mechita;Unidad Sanitaria;Mechita;Dis. Ministerio de Salud BA;02100049;50060212202447;021;ALBERTI;MECHITA;Municipal;C.A.P.S;12 DE OCTUBRE s/nº e/ AV. QUINTANA Y SAN MARTIN;;X;6648;Unidad Sanitaria Mechita;Sin internación;
2594.00;-35.03931576;-60.282050795;C.A.P.S. La Candela;C.A.P.S.;La Candela;Dis. Ministerio de Salud BA;02100171;50060212219056;021;ALBERTI;ALBERTI;Municipal;C.A.P.S;Güemes Nº 252;;X;6634;CAPS La Candela;Sin internación;
2595.00;-34.91687315;-60.001619554;Centro Integrador Comunitario;Sur;Centro Integrador Comunitario Sur;Dis. Ministerio de Salud BA;22400413;;224;CHIVILCOY;CHIVILCOY;Municipal;C.I.C.;Miguel Calderón 1271 entre Calle 100 y Calle 102;;X;6620;CIC Sur;Sin internación;
2596.00;-34.99543524;-59.287033596;C.A.P.S. Ramón Carrillo;C.A.P.S.;Ramón Carrillo;Dis. Ministerio de Salud BA;57400157;50065742217415;574;NAVARRO;NAVARRO;Municipal;C.A.P.S;calle 7 Nº 1183 e/46 y 52;;X;6605;Unidad Sanitaria Ramón Carrillo;Sin internación;
2597.00;-35.76050551;-58.482378579;C.A.P.S. José María;C.A.P.S.;José María;Dis. Ministerio de Salud BA;30100160;50063012218185;301;GENERAL BELGRANO;GENERAL BELGRANO;Municipal;C.A.P.S;calle 107 e/ 60 y 62;;XI;7224;C.A.P.S José María;Sin internación;
2598.00;-34.92089630;-58.020214198;Centro Provincial de Atención;C.P.A.;Centro Provincial de Atención;Dis. Ministerio de Salud BA;44106987;50064412119722;441;LA PLATA;LA GRANJA;Provincial;Salud Mental - Adicciones;Calle 518 ESQ 141 (Barrio San Carlos);0221-4076070;XI;1900;Centro Provincial de Atención;Sin internación;
2599.00;-34.89792473;-57.979804932;Instituto Biológico Dr. Tomás Perón;Instituto;Biológico Dr. Tomás Perón;Dis. Ministerio de Salud BA;44107055;51064412118326;441;LA PLATA;LA PLATA;Provincial;Instituto;Colectora Av. Antártida Argentina e/ 525 y 526;2214832039;XI;1900;Instituto Biológico Dr. Tomás Perón;Sin internación;
2600.00;-36.20998655;-58.641396453;Sala de Primeros Auxilios La Victoria;Sala de Primeros Auxilios;La Victoria;Dis. Ministerio de Salud BA;63000021;;630;PILA;LA VICTORIA;Municipal;C.A.P.S;Paraje La Victoria;;XI;7116;Unidad Sanitaria Victoria;Sin internación;
2601.00;-35.87506870;-57.895387542;C. P. A. Adicciones;C.P.A.;C. P. A. Adicciones;Dis. Ministerio de Salud BA;46600171;50064662119645;466;LEZAMA;LEZAMA;Provincial;Salud Mental - Adicciones;Libertad Nº 2 esq. San Martín;;XI;7116;C. P. A. Adicciones;Sin internación;
2602.00;-34.56975997;-60.931429521;Centro Integrador Comunitario;Osvaldo Pagella;Centro Integrador Comunitario Osvaldo Pagella;Dis. Ministerio de Salud BA;41300934;;413;JUNIN;JUNIN;Municipal;C.I.C.;Avenida Alvear esquina Alberti s/n;2.36444580502361e+22;III;6000;Centro Integrador Comunitario (CIC) Osvaldo Pagella;Sin internación;salud@junin.gob.ar
2603.00;-34.57266712;-60.954317330;Unidad Sanitaria San Cayetano;Unidad Sanitaria;San Cayetano;Dis. Ministerio de Salud BA;41300926;;413;JUNIN;JUNIN;Municipal;C.A.P.S;Sarmiento y Entre Ríos;23644631611;III;6000;Unidad Sanitaria San Cayetano;Sin internación;
2604.00;-34.44645163;-58.566879424;Unidad de Diagnóstico Precoz N°27;Unidad;de Diagnóstico Precoz N°27;Dis. Ministerio de Salud BA;74900703;50067492217609;749;SAN FERNANDO;SAN FERNANDO;Municipal;Centro de día;25 de Mayo Nº 2290;;V;1646;Unidad de Diagnóstico Precoz Nº 27;Sin internación;
2605.00;-34.69984942;-58.305890695;Centro Municipal de Cuidado Familiary Comunitario Villa Azul;Centro;Municipal de Cuidado Familiary Comunitario Villa Azul;Dis. Ministerio de Salud BA;03501755;50060352219815;035;AVELLANEDA;AVELLANEDA;Municipal;C.A.P.S;Ramón Franco 6500;1120041009;VI;1872;Centro Municipal de Cuidado Familiary Comunitario Villa Azul;Sin internación;
2606.00;-34.64424939;-58.353378820;C.P.A. Isla Maciel;C.P.A.;Isla Maciel;Dis. Ministerio de Salud BA;03501763;50060352119633;035;AVELLANEDA;ISLA MACIEL;Provincial;Salud Mental - Adicciones;Los Aromos 1300 y Rivas;;VI;1870;C.P.A. Isla Maciel;Sin internación;
2607.00;-34.81030806;-58.478269997;Unidad Sanitaria Nº 28;Unidad Sanitaria;Nº 28;Dis. Ministerio de Salud BA;26001023;50062602218380;260;ESTEBAN ECHEVERRIA;MONTE GRANDE;Municipal;C.A.P.S;Recarte Nº 2750;;VI;1842;Unidad Sanitaria Nº28 Barrio Federal;Sin internación;
2609.00;-34.49825155;-61.550778215;C.P.A. Leandro N. Alem;C.P.A.;Leandro N. Alem;Dis. Ministerio de Salud BA;46200172;50064622119643;462;LEANDRO N. ALEM;VEDIA;Provincial;Salud Mental - Adicciones;Princen 515;;III;6030;C.P.A. Leandro N. Alem;Sin internación;
2610.00;-34.64640739;-59.452035304;C.A.P.S. Barrio Marchetti;C.A.P.S.;Barrio Marchetti;Dis. Ministerio de Salud BA;53200412;50065322217969;532;MERCEDES;MERCEDES;Municipal;C.A.P.S;Calle 28 entre 61 y 63;;X;6600;C.A.P.S. Marchetti;Sin internación;
2611.00;-34.74558095;-58.485336124;Unidad Sanitaria Nº 27;Unidad Sanitaria;Nº 27;Dis. Ministerio de Salud BA;26001015;50062602106690;260;ESTEBAN ECHEVERRIA;NUEVE DE ABRIL;Municipal;C.A.P.S;Lago Argentino Nº 6963;;VI;1842;Unidad Sanitaria Nº27 San Carlos;Sin internación;
2612.00;-34.84718532;-58.541103399;Hospital Penitenciario Central - Complejo Penitenciario Federal 1;Hospital;Penitenciario Central - Complejo Penitenciario Federal 1;Dis. Ministerio de Salud BA;27001286;50062702401979;270;EZEIZA;JOSE M. EZEIZA;Nacional;Hospital;Av. Libertador y Corrientes S/N;1142953147;VI;1804;Hospital Penitenciario Central - Complejo Penitenciario Federal 1;Sin internación;
2613.00;-34.74622194;-58.345204292;C.P.A. San José;C.P.A.;San José;Dis. Ministerio de Salud BA;49003250;50064902119654;490;LOMAS DE ZAMORA;BARRIO SAN JOSE;Provincial;Salud Mental - Adicciones;Anchoris 3358;;VI;1834;C.P.A. San José;Sin internación;
2614.00;-35.15662244;-59.398971525;C.A.P.S. La Blanqueada;C.A.P.S.;La Blanqueada;Dis. Ministerio de Salud BA;57400166;50065742217416;574;NAVARRO;LA BLANQUEADA;Municipal;C.A.P.S;Paraje Rural La Blanqueada;;X;7243;Centro de Atención Primaria de la Salud La Blanqueada;Sin internación;
2615.00;-38.72219827;-62.261442840;Unidad Móvil Móvil de Promoción y Prevención de la Salud Comunitaria;Unidad Móvil;Móvil de Promoción y Prevención de la Salud Comunitaria;Dis. Ministerio de Salud BA;05601829;53060562203176;056;BAHIA BLANCA;BAHIA BLANCA;Municipal;Unidad Móvil;Chiclana n° 451;;I;8000;Móvil de Promoción y Prevención de la Salud Comunitaria;Sin internación;
2616.00;-34.92790404;-57.928638822;Centro de Salud N° 47 Centro Integral Municipal de La Pl;Centro de Salud;N° 47 Centro Integral Municipal de La Pl;Dis. Ministerio de Salud BA;44107089;50064412218914;441;LA PLATA;LA PLATA;Municipal;C.A.P.S;Calle 70 n° 529 e/5 y 6;2214222074;XI;1900;Centro de Salud N° 47 Centro Integral Municipal de La Plata;Sin internación;
2617.00;-35.80538917;-61.900812251;Centro Odontologico;Centro Odontologico;;Dis. Ministerio de Salud BA;60900258;52066092218653;609;PEHUAJO;PEHUAJO;Municipal;Hospital;Echeverria y Gorriti;2396473356;II;6450;Centro Oncológico Pehuajó;Sin internación;
2618.00;-37.67125500;-59.803960556;C.A.P.S. DR. VICTOR ESTEBAN RIGANTI;C.A.P.S.;DR. VICTOR ESTEBAN RIGANTI;Dis. Ministerio de Salud BA;08400193;50060842206742;084;BENITO JUAREZ;JUAREZ;Municipal;C.A.P.S;ZIBECCHI 74;2292452002;IX;7020;Centro de Salud DR. VICTOR ESTEBAN RIGANTI;Sin internación;
2619.00;-37.54281684;-62.774142970;CENTRO PROVINCIAL DE ATENCION - C.P.A. PUAN;C.P.A.;CENTRO PROVINCIAL DE ATENCION - C.P.A. PUAN;Dis. Ministerio de Salud BA;65100172;50066512119838;651;PUAN;PUAN;Provincial;Salud Mental - Adicciones;Jose Maria Juanena s/n;02923-488302;I;8180;CENTRO PROVINCIAL DE ATENCION - C.P.A. PUAN;Sin internación;
2620.00;-34.38406277;-58.825784604;Centro de Desarrollo Infantil Temprano;Centro de Desarrollo Infantil Temprano;;Dis. Ministerio de Salud BA;25200611;52062522218401;252;ESCOBAR;MATHEU;Municipal;Hospital;Sarmiento n° 35;;V;1627;Centro de desarrollo Infantil temprano;Sin internación;
2621.00;-34.37770520;-58.745070358;Centro de Salud Los Arenales;Centro de Salud;Los Arenales;Dis. Ministerio de Salud BA;25200612;50062522218399;252;ESCOBAR;INGENIERO MASCHWITZ;Municipal;C.A.P.S;Mendoza s/n° entre Av.Independencia y Caseros;;V;1623;Centro de Salud los arenales;Sin internación;
2622.00;-34.72977490;-58.496216377;Unidad Sanitaria Nº 18;Unidad Sanitaria;Nº 18;Dis. Ministerio de Salud BA;26000883;50062602202535;260;ESTEBAN ECHEVERRIA;NUEVE DE ABRIL;Municipal;C.A.P.S;Julio Argentino Roca Nº 2082 esquina Elizalde;;VI;1776;Unidad Sanitaria N° 18 San Sebastian;Sin internación;
2623.00;-36.76308972;-62.499197133;Centro Municipal de Residentes de la Tercera Edad;Centro Municipal;de Residentes de la Tercera Edad;Dis. Ministerio de Salud BA;39900119;;399;GUAMINI;CASBAS;Municipal;Geriátrico;17 de Octubre S/Nº;;I;6417;Centro Municipal de Residentes de la Tercera Edad;Sin internación;
2624.00;-37.69484609;-63.157272114;Hospital Municipal de Darragueira;Hospital Municipal;de Darragueira;Dis. Ministerio de Salud BA;65100173;10066512218193;651;PUAN;DARREGUEIRA;Municipal;Hospital;Dr. Viñas Nº 451;;I;8183;Hospital Municipal de Darragueira;Sin internación;
2625.00;-38.16885010;-63.232392337;Hogar de Ancianos Nuestros Tiempos;Hogar;de Ancianos Nuestros Tiempos;Dis. Ministerio de Salud BA;65100174;15066512207484;651;PUAN;VILLA IRIS;Municipal;Geriátrico;Av. San Martín y Güemes;;I;8126;Hogar de Ancianos Nuestros Tiempos;Con Internación;
2627.00;-37.51350060;-62.315254847;Geriátrico Hogar de Ancianos Arroyo Corto;Geriátrico;Hogar de Ancianos Arroyo Corto;Dis. Ministerio de Salud BA;70000193;15067002207004;700;SAAVEDRA;ARROYO CORTO;Municipal;Geriátrico;Diputado Chiaparra Nº 250;;I;8172;Hogar de Ancianos Arroyo Corto;Sin internación;
2628.00;-38.97629474;-61.288667046;C.A.P.S. Polideportivo Municipal M. Hermoso;C.A.P.S.;Polideportivo Municipal M. Hermoso;Dis. Ministerio de Salud BA;55300122;50065532216429;553;MONTE HERMOSO;MONTE HERMOSO;Municipal;C.A.P.S;Acceso RP 78 entre Saavedra Lamas y Ricardo Balbín;;I;8153;C.A.P.S. Polideportivo Municipal Monte Hermoso;Sin internación;
2629.00;-38.03895359;-60.088231383;Centro de Salud Nº 3 Dr. Ramón Carrillo;Centro de Salud;Nº 3 Dr. Ramón Carrillo;Dis. Ministerio de Salud BA;01400104;50060142218384;014;ADOLFO GONZALES CHAVES;GONZALES CHAVES;Municipal;C.A.P.S;Lavalle esquina 4;;I;7513;Centro de Salud n° 3 Dr. Ramón Carrillo;Sin internación;
2630.00;-34.49430421;-58.585023429;C.A.P.S. San Pantaleón.;C.A.P.S.;San Pantaleón.;Dis. Ministerio de Salud BA;75601935;50067562217965;756;SAN ISIDRO;BOULOGNE;Municipal;C.A.P.S;Bernardo de Irigoyen Nº 2140;;V;1609;C.A.P.S. San Pantaleón;Sin internación;
2631.00;-37.45564097;-61.938460745;Centro Provincial de Atención;C.P.A.;Centro Provincial de Atención;Dis. Ministerio de Salud BA;20300188;50062032119680;203;CNEL. SUAREZ;CORONEL SUAREZ;Provincial;Salud Mental - Adicciones;Avellaneda 1550 1° piso;02926-429411 int 490;I;7540;Centro Provincial de Atención;Sin internación;
2632.00;-35.88092253;-57.898655380;Hogar Geriátrico Celina Girard;Hogar;Geriátrico Celina Girard;Dis. Ministerio de Salud BA;46600179;15062172206770;466;LEZAMA;LEZAMA;Municipal;Geriátrico;Desvío Ruta 57 s/nº;;XI;7116;HOGAR GERIATRICO CELINA GIRARD;Sin internación;
2633.00;-34.51162914;-58.772427717;Hospital Unidad de Diagnóstico Precoz de la Mujer y el Niño;Hospital;Unidad de Diagnóstico Precoz de la Mujer y el Niño;Dis. Ministerio de Salud BA;41201423;15064122218698;412;JOSE C. PAZ;JOSE C. PAZ;Municipal;Hospital;Montes de Oca n° 2910 e/Faustino Brughetti y Diagonal Fray Guillermo Butler;02320-4353104;V;1665;Hospital Unidad de Diag.Precoz de la mujer y el niño Nelly Quiroga;Con Internación;
2634.00;-34.75646272;-61.881646638;Centro Integrador Comunitario C.I.C. Mínimo;Centro Integrador Comunitario;C.I.C. Mínimo;Dis. Ministerio de Salud BA;35100113;50063512218669;351;GRAL. PINTO;GENERAL PINTO;Municipal;C.I.C.;Presidente Peron y Uruguay - Bo. Federal II;;III;6050;Centro Integrador Comunitario C.I.C. Minimo;Sin internación;adm.hospitalpinto@hotmail.com
2635.00;-38.73401058;-62.248280482;Siempre Unidad de Traslado y Atención Médica;-1;Siempre Unidad de Traslado y Atención Médica;Dis. Ministerio de Salud BA;05601830;53060562218037;056;BAHIA BLANCA;BAHIA BLANCA;Municipal;C.A.P.S;Estados Unidos N° 70;2914810258;I;8000;Siempre Unidad de Traslado y Atención Médica;Sin internación;
2636.00;-34.62073469;-58.978897539;C.A.P.S. Nº19 Barrio Bicentenario;C.A.P.S.;Nº19 Barrio Bicentenario;Dis. Ministerio de Salud BA;36400328;50063642218205;364;GRAL. RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Cap. T. Elias Gonzo e/ Cons. S. Nino y Bomberos Voluntarios;1141666690;VII;1748;SALA 19 BICENTENARIO;Sin internación;
2637.00;-34.60389433;-58.933851660;C.A.P.S. Nº18 Barrio Villa Vengochea;C.A.P.S.;Nº18 Barrio Villa Vengochea;Dis. Ministerio de Salud BA;36400329;50063642218157;364;GRAL. RODRIGUEZ;GENERAL RODRIGUEZ;Municipal;C.A.P.S;Tucumán 420 e/ Dante y Caporales - Va. Vengochea;1123349553;VII;1748;SALA 18 VILLA VENGOCHEA;Sin internación;
2638.00;-38.69852794;-62.297741081;Centro de Salud NORTE;Centro de Salud;NORTE;Dis. Ministerio de Salud BA;05601831;50060562221371;056;BAHIA BLANCA;BAHIA BLANCA;Municipal;C.A.P.S;Vieytes n° 2616;2914888267;I;8000;CENTRO DE SALUD NORTE;Sin internación;
2639.00;-38.97984899;-61.306599838;C.P.A. de Monte Hermoso;C.P.A.;de Monte Hermoso;Dis. Ministerio de Salud BA;55300123;50065532119676;553;MONTE HERMOSO;MONTE HERMOSO;Provincial;Salud Mental - Adicciones;Raul Alfonsin y F. Deleusier;2921481036;I;8153;C.P.A. de Monte Hermoso;Sin internación;
2641.00;-34.25560307;-59.462513731;Centro Integrador Comunitario San Antonio de Areco;Centro Integrador Comunitario;San Antonio de Areco;Dis. Ministerio de Salud BA;73500112;10067352218607;735;SAN ANTONIO DE ARECO;SAN ANTONIO DE ARECO;Municipal;C.I.C.;Alberdi Nº 768;2326455084;IV;2760;C.I.C. SAN ANTONIO DE ARECO;Sin internación;
2642.00;-34.38354688;-58.825003373;Hospital de Rehabilitación y Kinesiología Dr. Enrique Sanga;Hospital;de Rehabilitación y Kinesiología Dr. Enrique Sanga;Dis. Ministerio de Salud BA;25200613;14062522218565;252;ESCOBAR;MATHEU;Municipal;Hospital;Córdoba s/n° esquina Sarmiento (ex Ruta 25);;V;1627;HOSPITAL DE REHABILITACIÓN Y KINESIOLOGÍA DR. ENRIQUE SANGALLI DUPUY;Con Internación;
